# X^3 + Y^3 = A^4 + B^4
# primitive nontrivial, X>=Y>0, A>=B>0, gcd(X,Y,A,B)=1
# sum branch, A,B <= 10^7
# n=7629
X,Y,A,B
456136389,414481517,3413663,2346469
393906874,26392217,2354667,2348052
508981633,433331169,3676917,2348965
1010302895,316608433,5668506,2350086
796751601,285938296,4725489,2350558
1129025689,1045153442,7106349,2351328
411533265,26417648,2500091,2352872
964294513,618951544,5763055,2353754
364424217,315319049,2645311,2355431
992525165,507996981,5729975,2356873
679309617,90342272,4102541,2358380
461441429,240399933,3001301,2359735
1127818065,892719841,6781519,2359965
506040752,46720209,3151604,2360197
1322110989,374492677,6949533,2360303
1032002881,212032960,5729398,2361515
546679593,50209529,3391895,2362319
1592596337,764894609,8170117,2364237
517923153,201421120,3280679,2364594
878399032,610634929,5437522,2364607
453101045,35617853,2803839,2364613
1128678256,811584001,6637526,2367323
474877437,72902149,2953063,2367711
461046369,407334272,3402797,2369318
521651969,107181312,3250658,2369573
516483994,285962297,3373569,2371566
392524361,275056066,2648649,2379768
398134799,293197393,2738250,2380146
1304562429,798948133,7207143,2380825
395631921,211043521,2501603,2381439
1044296306,858581641,6458103,2383872
489614753,168435872,3078610,2384355
359030233,332018135,2666454,2384496
1456881881,327409625,7458689,2386035
1830130469,339333197,8850733,2386263
526198805,213167181,3329677,2387045
566735049,20074153,3497025,2387357
791677232,374429937,4766410,2388431
1745088352,4008849,8525001,2389978
797435113,254217074,4706820,2391567
489584192,229483457,3135522,2392715
832446189,18747653,4829617,2393125
1622109913,995373145,8500603,2393161
999629105,352696783,5637276,2394312
1641834049,608059312,8243407,2394368
1170769184,343397313,6336670,2396299
761248760,320179041,4582342,2397805
709842456,238125601,4288071,2398112
937074453,832871405,6081023,2399687
992869800,601597073,5840174,2399689
432064641,11581136,2624744,2400353
861286489,672556538,5492202,2401305
379997009,262577503,2509260,2402754
684031553,293884760,4202616,2405711
696611824,533066337,4620717,2408554
1240727027,907011949,7156134,2408706
503590913,291151520,3300672,2409473
600850777,185646722,3710190,2411697
1642483617,1306853744,9023207,2414956
849234240,155338753,4912026,2415707
947825713,221716800,5364723,2416472
755064161,135928296,4468942,2417069
1031261941,909588925,6527075,2420183
1688446913,995431704,8713775,2424016
375952213,270180685,2487637,2424691
967309601,348602016,5496697,2425264
514042101,43731805,3172625,2425293
1496470985,1273607218,8565354,2426307
1253443411,699629021,6907878,2426784
1144695968,770667329,6622031,2427300
821007449,78594778,4773168,2429115
584856721,180519936,3616137,2431322
1425379505,108047648,7314369,2431694
498736433,338645744,3362355,2433656
461219377,415543704,3407012,2434509
948150682,756604937,5946465,2434656
1923107953,478843960,9207377,2435338
748333089,697319792,5185351,2435528
453266905,256164393,2939831,2436441
1348606448,228898769,7020615,2438318
539166935,439869913,3790644,2438826
1590870069,1106523613,8550685,2439471
414738353,127040264,2479745,2442258
991224073,799911890,6170784,2445321
1133012736,208939921,6147017,2446458
1106384968,900580945,6727858,2447591
1040958225,621111248,6040804,2449013
882773713,632597280,5484987,2449088
1138941473,59058600,6161816,2450503
822297472,774235377,5600547,2454400
1596545600,568216193,8058273,2455148
616742385,57386353,3753017,2456079
1196151881,371458426,6445803,2456538
1132014583,664089785,6427656,2459502
1254164833,818716360,7060247,2462372
1165698368,251319569,6287785,2462514
2066981221,797426925,9820545,2462941
493016456,223232321,3114798,2463509
839751898,258790649,4891800,2464323
1741926617,393264809,8536151,2465127
934085616,279641441,5318158,2465581
1838073297,1006790152,9209478,2465785
820102729,663175897,5328679,2465921
1466144099,1445141917,8849316,2468976
758773361,162715056,4483133,2469868
504798314,139047817,3113772,2471601
1666169777,1362823889,9185643,2471843
478571561,243508121,3051479,2472009
621263521,171122856,3794471,2474556
826875273,751106185,5554027,2475393
732015293,334164595,4449468,2476446
449132529,157425992,2744162,2479439
382429393,375276744,2901573,2481200
603536857,41920537,3673019,2481305
2139727649,114714792,9939502,2481469
349527969,335697232,2552624,2484057
446937645,338306261,3079205,2484421
432439304,332993057,2987193,2485528
1644356001,522409696,8213149,2490462
1248203888,284211825,6627382,2491217
790691221,78022621,4621789,2491271
1657074049,179760088,8198192,2494625
1456351416,1320373841,8553188,2496347
418309905,240820888,2636322,2496727
585498584,5763057,3566786,2496847
895692257,478182512,5299981,2497170
1232898433,328180720,6576353,2498572
436736203,226059365,2733678,2499144
1554988416,1428696641,9025982,2500139
494692289,462489632,3666927,2501908
748030472,520829697,4776494,2504155
554701697,220178049,3452173,2504197
415817515,305857493,2795724,2505672
582164529,535648192,4201057,2507118
1752849521,215695016,8554848,2507389
524427505,293156368,3375217,2509262
1518870961,544188760,7759571,2511520
536141717,412244349,3684929,2511571
416697760,396609681,3120823,2513010
504778593,385741825,3476593,2513721
626087177,515776762,4302438,2514405
540054445,426825253,3737653,2516567
447979721,194052226,2748288,2517399
1389841521,584770856,7302929,2519294
1320704681,248668186,6909132,2519481
1291193512,1154825857,7773985,2520892
675655448,162438465,4062322,2521109
808239352,319348929,4775318,2523381
746482784,230177841,4437005,2524000
434384720,233765793,2709533,2527966
732331048,295937329,4408630,2529121
1566084481,1301776096,8803297,2531708
465083825,281505936,3006700,2533229
533676520,375316273,3576814,2533343
900033001,545501450,5399751,2534400
1611256560,749469953,8218706,2536997
849730847,150657169,4897968,2537154
932639432,356693649,5343253,2537884
630083869,166282293,3820923,2539655
1755610320,196544513,8563199,2540056
442148081,111834696,2605528,2541917
494233968,352645265,3328304,2543701
626007872,139615617,3788938,2544955
2003042664,1148675617,9875224,2546247
1188532633,593251610,6554496,2546379
1321013563,406506485,6947892,2547882
448840737,237781217,2801911,2549255
745287217,711032304,5199949,2550468
1269546593,1196271200,7807529,2550468
1925080805,851566363,9370284,2553612
764637008,284174465,4547032,2553759
533329613,110838115,3242376,2553858
675095809,618303552,4731976,2555841
1157800369,117584712,6234688,2555949
1217852530,152798393,6483642,2556009
624032665,157673306,3780000,2557323
717914261,61286285,4253829,2557955
677675601,442301696,4340414,2558233
912354233,90922999,5175210,2558784
1566306842,463001737,7901964,2561025
454665713,110897040,2687951,2562994
571656769,350564977,3695911,2565301
1474725481,914127721,7916567,2565853
1937433832,315236977,9230801,2567050
1501844761,358949906,7630557,2568444
1226276176,418176321,6579154,2568597
729293381,327441981,4413329,2569993
1943548282,344390057,9255591,2571240
1318329744,1063993457,7665007,2574626
976246096,862609921,6252374,2576731
472045016,196116321,2878189,2577014
652900961,210455616,3950392,2577047
1343497425,358988273,7018939,2577949
487805131,245876885,3051186,2579430
390326753,329987784,2672954,2580685
1650243416,226317521,8172718,2580729
1304106781,297079125,6848361,2582675
1405003633,763078960,7505494,2583023
566397441,310621136,3595483,2583578
1503341237,650389579,7760988,2585928
669935671,336943145,4140966,2588430
755262937,615550569,4988143,2589441
588811399,233212457,3620352,2590482
451015874,127820953,2640918,2592735
1338206149,679345197,7184809,2592909
538268977,75284584,3245648,2595917
1110078433,786062305,6520969,2595977
529358269,372042837,3524867,2596623
1448838281,898483831,7810212,2599992
568303645,228861203,3498498,2600412
838588304,504458273,5091975,2601772
1343921800,1250024961,8114085,2602054
1391993525,612698733,7326479,2603521
599311370,221907481,3663840,2604123
668889737,385091362,4197210,2604771
533335425,34830128,3203039,2611216
1537706113,1147834120,8451428,2611361
560078465,331504328,3586764,2612959
679029424,205220673,4072661,2612970
1045109713,115501537,5754275,2613905
751914185,233523753,4447043,2614849
536315137,113999872,3230657,2615680
882944665,688128338,5576922,2616111
820234913,573264024,5131495,2616208
1103765673,417826825,6084739,2616657
914000809,473333522,5355624,2616993
460563089,206243448,2775488,2620075
948934248,817992865,6066333,2625994
1062005441,716710496,6242304,2626193
1267697249,51603967,6678882,2626266
1543181077,1270873437,8681309,2627385
1837679073,757217144,9010765,2627818
744105509,661107837,5055509,2628467
900842327,48908809,5112798,2629806
625199889,524535472,4296744,2630069
1196751201,829391936,6876836,2633623
746710648,5892865,4380251,2635202
730851973,51684059,4301106,2636070
1455579405,1032068581,8018965,2636223
759809509,47416077,4444937,2637549
1542282352,513249409,7828162,2638651
507898097,228157584,3116701,2639468
477122744,247870097,2944674,2641097
650721682,66846329,3882201,2641554
832504992,813761969,5715521,2641898
673763192,21794577,4004375,2642342
1835285313,1327995937,9594775,2642625
587995889,347202257,3743431,2642727
539059641,290091641,3391247,2642941
620958504,28118513,3715834,2643215
1042550641,4837696,5738044,2647037
478802081,78474225,2792405,2651777
1188712625,694880048,6658596,2651987
1379857536,277049761,7139964,2654567
479281801,140929641,2819863,2654709
621888657,30117169,3716931,2654747
475775857,407245057,3347345,2655059
526792261,508100891,3883794,2657046
827338283,662491909,5330214,2657460
931442208,27342065,5247473,2657758
923601128,121947905,5215259,2657814
1112198389,1101252397,7182529,2658191
569900769,418376632,3799369,2658528
1149736745,790833833,6657339,2661217
1870153096,43945201,8975804,2661347
626245576,131202865,3749665,2661518
619823269,221877117,3755031,2662199
926183633,496514705,5425551,2664263
1004087965,236989283,5587908,2667636
1269162609,1123482208,7642664,2667645
1308455681,703438785,7097411,2669275
1194782737,728917984,6722276,2669771
460258585,215225066,2742192,2671365
397660929,388428872,2897986,2671781
602708265,109666793,3606733,2672809
636608323,304429805,3915708,2673894
578958656,65181969,3459350,2674025
836970480,282910913,4859728,2674927
963959537,736769544,5939438,2675057
674737297,70831344,4000713,2677058
485195089,23126433,2814875,2678247
486464525,333525141,3167633,2679425
471589888,189730209,2784925,2679618
1141564592,483869217,6273920,2679751
470895433,321491065,3045437,2680507
610436071,22185161,3640542,2683056
1263910097,295308024,6681401,2685094
707975208,518805425,4585906,2688127
748238275,480770621,4675320,2688384
749682439,666241193,5077218,2692500
968157617,755678984,5988909,2692672
929684488,664238929,5684315,2692816
519973552,160815729,3096381,2695924
675130289,78249368,3997357,2696640
984416424,472348273,5632460,2697027
521680265,213611273,3151757,2698761
803948591,393659521,4792278,2700576
1535761080,1446819713,9012511,2701204
515115800,465320513,3683592,2702257
567996445,173741061,3409021,2703675
1612452481,19643496,8020844,2704929
1171313519,502787137,6402528,2707554
710944841,419727706,4413762,2707851
552026993,484558280,3886656,2708291
1970626641,618053536,9408231,2709422
1886140849,1009510032,9362881,2709594
831585141,455914381,4981641,2710351
540450329,446581138,3726705,2711262
1938548920,1216495633,9748457,2712034
804134000,330369713,4733057,2713242
700439009,446873057,4411289,2713479
544570385,23699648,3218379,2713588
722623381,89064781,4242001,2713871
522299057,520673672,3891636,2714195
1861438821,1470232541,9891631,2714713
525639489,406862177,3546367,2715929
1206768616,419214481,6491797,2723396
555326056,133068865,3299605,2724214
1322466425,834423833,7299303,2724797
493778741,70126061,2844471,2726633
546678240,474770593,3829347,2727782
516694717,314109109,3263873,2728843
560382448,124077825,3325924,2729727
923744193,565973480,5498344,2730287
715195264,132190417,4204679,2730382
1294908665,729388473,7073689,2730901
1176867009,478545952,6405841,2732076
1414463441,245592031,7267014,2734308
670607897,591468682,4612398,2734425
609790129,66105777,3616669,2734851
661147693,592418485,4582151,2736503
2022364130,75806761,9520497,2738400
1182717121,10270561,6322699,2739061
988547073,46251784,5492106,2739365
692771681,331979360,4204055,2744052
496793737,332798759,3183942,2744088
603350209,31691488,3572600,2744849
709744085,64352093,4165209,2745331
1779635073,267604960,8649924,2750561
531532928,279123905,3271947,2751406
1248349993,621218810,6791751,2751972
655640297,474293369,4265583,2753287
538559953,194593200,3206393,2758218
1249091257,306882482,6619095,2762538
521440066,76240601,3024858,2765649
528365552,96093729,3078838,2766013
877186801,786282001,5761939,2769509
858283344,213048193,4913925,2769886
736528787,206334109,4323198,2771664
775248385,349640593,4604671,2772757
609852664,333776097,3783234,2773171
2133090505,407593538,9927789,2773446
501093709,333106837,3188983,2775737
1086267648,1028179889,6932200,2776109
861362072,483793409,5130497,2776992
1618134074,1545686857,9418767,2779692
709945941,211735181,4187627,2780867
1285693745,425065953,6803257,2781149
533363712,434627617,3630410,2784573
1062967898,287047465,5841576,2786073
682401289,555785257,4551583,2786227
575454865,215900536,3441847,2786510
500062297,389285114,3334629,2787684
2063488129,838648552,9824348,2788447
876289176,395437265,5095675,2788868
847006433,233445024,4864115,2790134
794008082,689025049,5262714,2790351
2014276232,977718209,9752604,2790511
497140209,227094752,2931107,2792012
1017637793,365414480,5681117,2794266
1072921936,978289921,6777844,2794369
1002089824,399366673,5635945,2795086
763842352,343230177,4540350,2796211
754075713,162383560,4391531,2796282
622529330,158402713,3683313,2796666
538987829,447863997,3689113,2796899
561111585,33181328,3277786,2797763
890887833,53797609,5040955,2800461
1202947289,236374138,6413895,2801886
1388034529,1113079552,7948531,2802482
636191617,535982289,4324617,2802563
1408513754,370022713,7263405,2802912
471124833,423301760,3299863,2804332
555293984,27512657,3233982,2804519
780253317,510843757,4834725,2805553
605337181,43970051,3555678,2806734
2131644151,568142441,9951378,2811198
767143567,444855329,4673328,2811942
564550440,32661233,3291124,2813341
571790680,296047233,3498382,2818491
832585921,384099936,4887413,2819946
654628649,442309018,4174695,2820972
859128385,693264576,5483268,2821105
